   1263526;  40006500;        35;     13241
  40019320;  40019318;         7;    509506
  40019318;  40019320;         7;    509506
  40019318;  40019316;         9;   1016221
  40019316;  40019318;         9;   1016221
  40019316;  40066376;         7;   1296030
  40008218;   1255252;        16;    648421
   1255252;  40008218;        16;    648421
   1255252;   1255233;        16;    648420
   1255233;   1255252;        16;    648420
   1263531;  40010031;         7;    125433
  40010031;   1263531;         7;    125433
  40010031;  40010029;         7;    125452
  40010029;  40010031;         7;    125452
  40010029;  40010027;         7;    125453
  40010027;  40010029;         7;    125453
  40010027;  40010024;         8;    250740
  40010024;  40010027;         8;    250740
  40010024;  40010022;         7;    125462
  40010022;  40010024;         7;    125462
  40010020;  40010022;         7;    125465
  40010022;  40010020;         7;    125465
  40010020;  40010017;         7;    125466
  40010017;  40010020;         7;    125466
  40010017;   1258464;         7;    125467
   1258464;  40010017;         7;    125467
   1258462;   1258461;         7;    125470
   1258461;   1258462;         7;    125470
   1258461;   1258460;         7;    125471
   1258460;   1258461;         7;    125471
   1258460;   1258459;         8;    250820
   1258459;   1258460;         8;    250820
   1254502;   1254500;         9;     96728
   1254500;   1254502;         9;     96728
   1254499;   1254498;        11;     77494
   1254498;   1254499;        11;     77494
   1254499;   1254500;         7;     77500
   1254500;   1254499;         7;     77500
   1254498;   1254497;        11;     77466
   1254497;   1254498;        11;     77466
   1254497;   1422264;        11;     77435
   1422264;   1254497;        11;     77435
   1422264;   1422260;        11;     77007
   1422260;   1422264;        11;     77007
   1263531;   1263529;        15;   1295961
   1258462;   1258463;         7;    125469
   1263526;   1263529;        20;     13242
   1263529;   1263526;        20;     13242
   1263529;   1263531;        15;   1295961
   1258463;   1258464;         7;    125468
   1258464;   1258463;         7;    125468
   1258463;   1258462;         7;    125469
   1419520;   1419521;        11;     76759
   1419521;   1419520;        11;     76759
   1419521;   1422256;        11;     76803
   1422256;   1419521;        11;     76803
   1422256;   1422260;        11;     76960
  40021926;   1419523;        11;     75824
  40021926;   1419520;        16;    938283
   1419523;  40021926;        11;     75824
   1419520;  40021926;        16;    938283
   1422260;   1422256;        11;     76960
   1552319;  40130320;        11;    489282
  40057495;  40057492;        11;    121596
  40057492;  40057495;        11;    121596
  40057495;  40057496;        11;    228300
  40057496;  40057495;        11;    228300
  40057497;  40057496;        11;    228320
  40057497;  40050574;        11;    352480
  40057496;  40057497;        11;    228320
  40050574;  40057497;        11;    352480
  40050574;  40057498;        11;    228340
  40057498;  40050574;        11;    228340
   1258459;   1255233;        26;   1022580
   1255233;   1258459;        26;   1022580
  40007986;  40007989;        11;    406870
  40007989;  40007986;        11;    406870
  40007989;  40007991;        11;    406871
  40007991;  40007989;        11;    406871
  40007991;   1558156;        11;    336921
   1558156;  40007991;        11;    336921
   1558156;   1558877;        11;    406942
   1558877;   1558156;        11;    406942
   1558877;  40089119;        11;    406944
   1414729;  40090120;        11;    406920
   1414729;   1414728;        16;    641240
   1414728;   1414729;        16;    641240
   1414728;  40057498;        11;    446260
  40057498;   1414728;        11;    446260
   1419523;  40057492;        11;    121523
  40057492;   1419523;        11;    121523
  40066376;  40019316;         7;   1296030
  40089066;  40089062;        23;   1295980
  40089062;  40089066;        23;   1295980
  40089119;  40089102;        19;    846697
  40089102;  40089119;        19;    846697
  40089119;   1558877;        11;    406944
  40089102;  40089092;        23;    632701
  40089092;  40089102;        23;    632701
  40089092;  40089086;        23;    846696
  40089086;  40089092;        23;    846696
  40089086;  40089081;        23;    846695
  40089081;  40089086;        23;    846695
  40066372;  40066376;         7;    621140
  40066376;  40066372;         7;    621140
   1254502;   1254507;         7;    784581
   1254507;   1254502;         7;    784581
   1254507;  40065778;        11;    648424
  40065778;   1254507;        11;    648424
  40065778;  40065779;        11;    648423
  40065779;  40065778;        11;    648423
  40065779;  40008218;        11;    648422
  40008218;  40065779;        11;    648422
  40090120;   1414729;        11;    406920
  40090120;  40007986;        11;    473970
  40007986;  40090120;        11;    473970
  40089081;  40089071;        23;    846694
  40089071;  40089081;        23;    846694
  40089071;  40089066;        23;    846692
  40089066;  40089071;        23;    846692
   1552319;  40089062;        11;    489283
  40089062;   1552319;        11;    489283
  40122527;  40122529;         7;   1296033
  40122529;  40122527;         7;   1296033
  40122527;  40122537;         7;   1296034
  40122537;  40122527;         7;   1296034
  40122529;  40126378;         7;   1296032
  40122537;  40124344;         7;   1111260
  40122539;  40122751;         7;   1296036
  40122541;  40122545;         7;   1296038
  40122545;  40122541;         7;   1296038
  40122545;  40122547;         7;   1296039
  40122547;  40122545;         7;   1296039
  40122547;  40122548;         7;   1296040
  40122548;  40122547;         7;   1296040
  40122548;  40122552;         7;    998882
  40122552;  40122548;         7;    998882
  40122552;  40121149;         7;    998881
  40121149;  40122552;         7;    998881
  40122555;  40121149;         7;    998880
  40122555;  40122556;         7;    998844
  40122556;  40122555;         7;    998844
  40122556;  40122557;         7;    998843
  40122557;  40122556;         7;    998843
   1702163;  40094851;        10;    621020
  40094851;   1702163;        10;    621020
  40094851;  40094854;        10;   1296029
  40094854;  40094851;        10;   1296029
  40094854;  40094866;        10;   1296028
  40094866;  40094854;        10;   1296028
  40094866;  40094869;        10;   1296027
  40094869;  40094866;        10;   1296027
  40107541;  40130206;        16;   1295981
  40094919;  40106545;        10;   1296016
  40106545;  40094919;        10;   1296016
  40106545;  40106547;        10;   1296015
  40106547;  40106545;        10;   1296015
  40094869;  40094884;        10;   1296026
  40094884;  40094869;        10;   1296026
  40094884;  40094886;        10;   1296025
  40094886;  40094884;        10;   1296025
  40094886;  40094888;        10;   1296024
  40094888;  40094886;        10;   1296024
  40094888;  40094892;        10;   1296023
  40094892;  40094888;        10;   1296023
  40094892;  40094894;        10;   1296022
  40094894;  40094892;        10;   1296022
  40094894;  40094896;        10;   1296021
  40094896;  40094894;        10;   1296021
  40094896;  40094906;        10;   1296020
  40094906;  40094896;        10;   1296020
  40094906;  40094913;        23;    814277
  40094913;  40094906;        23;    814277
  40094913;  40094919;        23;    814276
  40094919;  40094913;        23;    814276
   1702163;  40095376;         8;    621021
  40095376;   1702163;         8;    621021
  40095376;  40095379;        14;    509528
  40095379;  40095376;        14;    509528
  40095379;  40066372;         7;    509527
  40066372;  40095379;         7;    509527
  40106547;  40130107;        10;   1296014
  40130107;  40106547;        10;   1296014
  40130107;  40130110;        10;   1296013
  40130110;  40130107;        10;   1296013
  40130110;  40130112;        10;   1296012
  40130112;  40130110;        10;   1296012
  40130112;  40130116;        10;   1296011
  40130116;  40130112;        10;   1296011
  40130206;  40107541;        16;   1295981
  40130139;  40130141;        11;   1296005
  40130141;  40130139;        11;   1296005
  40130141;  40130157;        11;    904751
  40130157;  40130141;        11;    904751
  40130157;  40130158;        12;    828865
  40130158;  40130157;        12;    828865
  40130158;  40130162;        11;   1296004
  40130162;  40130158;        11;   1296004
  40130162;  40130182;        11;   1296003
  40130182;  40130162;        11;   1296003
  40130182;  40130184;        11;   1296002
  40130184;  40130182;        11;   1296002
  40130184;  40130187;        11;   1296001
  40130187;  40130184;        11;   1296001
  40130187;  40130204;        11;   1296000
  40130204;  40130187;        11;   1296000
  40130204;  40130206;        11;    903683
  40130206;  40130204;        11;    903683
  40122997;  40122557;         7;    998842
  40122557;  40122997;         7;    998842
  40122997;  40122999;         8;   1111248
  40122999;  40122997;         8;   1111248
  40138939;  40141157;         2;    934264
  40141157;  40138939;         2;    934264
  40141157;  40141158;         2;    934263
  40141158;  40141157;         2;    934263
  40141158;  40141159;         2;    934262
  40141159;  40141158;         2;    934262
  40121149;  40122555;         7;    998880
  40126378;  40126380;         7;   1296031
  40126378;  40122529;         7;   1296032
  40126380;  40126378;         7;   1296031
  40019320;  40126380;         7;    793860
  40126380;  40019320;         7;    793860
  40124344;  40122537;         7;   1111260
  40124344;  40122539;         7;   1296035
  40122539;  40124344;         7;   1296035
  40147294;  40122999;         7;    998840
  40122999;  40147294;         7;    998840
  40147294;  40141159;         2;    934260
  40122751;  40122539;         7;   1296036
  40122541;  40122751;         7;   1296037
  40122751;  40122541;         7;   1296037
  40130320;   1552319;        11;    489282
  40130320;  40130321;         1;    845405
  40130321;  40130320;         1;    845405
  40130321;  40107541;        14;    903681
  40107541;  40130321;        14;    903681
  40130116;  40130118;        10;   1296010
  40130118;  40130116;        10;   1296010
  40130118;  40130122;        10;   1296009
  40130122;  40130118;        10;   1296009
  40130122;  40130124;        10;   1296008
  40130124;  40130122;        10;   1296008
  40130124;  40130137;        11;   1296007
  40130137;  40130124;        11;   1296007
  40130137;  40130139;        11;   1296006
  40130139;  40130137;        11;   1296006
  40138940;  40198696;         1;   1086840
  40138940;  40138939;         1;   1256100
  40138939;  40138940;         1;   1256100
  40141159;  40147294;         2;    934260
