   1327018;1 4157                                                                                                                                                                                                  ;    292.44;   1612.23;       104
   1331116;1 1494                                                                                                                                                                                                  ;     29.23;   1824.95;       104
    118199;1 1495                                                                                                                                                                                                  ;    -21.29;      1850;       104
   1327019;1 4156                                                                                                                                                                                                  ;    357.76;   1560.02;       104
   1325839;1 4155                                                                                                                                                                                                  ;    450.24;   1484.65;       104
   1325840;1 4154                                                                                                                                                                                                  ;     472.8;   1467.48;       104
   1325841;1 4153                                                                                                                                                                                                  ;    478.91;   1463.05;       104
   1325836;1 374                                                                                                                                                                                                   ;    493.85;   1451.48;       104
   1325835;1 4152                                                                                                                                                                                                  ;    492.83;   1445.44;       104
   1321808;1 4133                                                                                                                                                                                                  ;    525.55;      1489;       104
   1479081;1 321                                                                                                                                                                                                   ;   1346.89;   1921.35;       104
   1639798;1 4075                                                                                                                                                                                                  ;    2653.7;   4741.65;       104
   1640533;1 4076                                                                                                                                                                                                  ;    2571.2;   4780.41;       104
  40021897;1 13438                                                                                                                                                                                                 ;   3215.42;    6009.5;       104
   1331127;1 10                                                                                                                                                                                                    ;     74.95;   1790.63;       104
   1322980;1 148                                                                                                                                                                                                   ;       717;   1686.81;       104
   1322989;1 4134                                                                                                                                                                                                  ;    618.79;   1601.34;       104
   1322990;1 376                                                                                                                                                                                                   ;    581.03;   1555.94;       104
   1322991;1 1721                                                                                                                                                                                                  ;     575.8;    1547.4;       104
   1322992;1 8882                                                                                                                                                                                                  ;    564.28;   1533.85;       104
   1321807;1 375                                                                                                                                                                                                   ;    531.06;   1495.94;       104
   1642465;1 4077                                                                                                                                                                                                  ;   2474.14;      4827;       104
   1642468;1 4078                                                                                                                                                                                                  ;   2448.56;   4832.08;       104
   1642469;1 4079                                                                                                                                                                                                  ;   2355.01;   4823.54;       104
   1642472;1 4080                                                                                                                                                                                                  ;    2309.3;   4818.16;       104
   1615398;1 4226                                                                                                                                                                                                  ;   2281.73;   2356.84;       104
   1615410;1 4227                                                                                                                                                                                                  ;   2298.15;   2349.51;       104
   1615417;1 134                                                                                                                                                                                                   ;    2321.2;   2308.75;       104
   1619480;1 132                                                                                                                                                                                                   ;   2249.95;   2400.54;       104
   1322982;1 147                                                                                                                                                                                                   ;    684.85;   1662.53;       104
   1322988;1 378                                                                                                                                                                                                   ;    670.48;   1660.99;       104
   1331137;1 256                                                                                                                                                                                                   ;     85.99;   1779.58;       104
   1330245;1 4159                                                                                                                                                                                                  ;    167.39;    1714.6;       104
   1330244;1 4158                                                                                                                                                                                                  ;    244.83;   1651.16;       104
    118201;1 4095                                                                                                                                                                                                  ;   -121.06;   1899.19;       104
   1642473;1 4081                                                                                                                                                                                                  ;   2293.76;   4905.16;       104
   1642474;1 4082                                                                                                                                                                                                  ;   2273.24;   4924.56;       104
   1643984;1 4083                                                                                                                                                                                                  ;   2234.44;   4916.44;       104
  40010688;1 13414                                                                                                                                                                                                 ;   1041.57;   1666.27;       104
  40010705;1 13415                                                                                                                                                                                                 ;   1105.27;   1703.78;       104
  40010711;1 13416                                                                                                                                                                                                 ;   1116.55;   1705.99;       104
  40010712;1 13417                                                                                                                                                                                                 ;   1185.41;   1747.51;       104
  40010732;1 13418                                                                                                                                                                                                 ;    1282.1;   1832.62;       104
    129174;1 39                                                                                                                                                                                                    ;   -205.65;   2000.94;       104
   1482356;1 317                                                                                                                                                                                                   ;    1029.9;   1655.94;       104
   1482353;1 952                                                                                                                                                                                                   ;   1001.88;   1703.18;       104
   1318858;1 2001                                                                                                                                                                                                  ;    996.79;   1708.58;       104
   1479063;1 319                                                                                                                                                                                                   ;   1284.09;   1866.09;       104
   1479062;1 103                                                                                                                                                                                                   ;   1297.21;   1851.93;       104
  40001167;1 320                                                                                                                                                                                                   ;   1299.54;   1880.33;       104
   1479079;1 322                                                                                                                                                                                                   ;   1358.75;   1907.31;       104
   1479080;1 7434                                                                                                                                                                                                  ;    1370.7;   1917.86;       104
   1479083;1 7435                                                                                                                                                                                                  ;   1435.41;   1975.68;       104
   1492419;1 7437                                                                                                                                                                                                  ;   1450.24;    2003.8;       104
   1492420;1 7439                                                                                                                                                                                                  ;   1426.31;   2020.41;       104
  40001170;1 7438                                                                                                                                                                                                  ;    1435.4;   2009.71;       104
   1492421;1 7441                                                                                                                                                                                                  ;    1372.8;   2079.19;       104
   1492422;1 7442                                                                                                                                                                                                  ;   1385.01;   2091.15;       104
   1492383;1 4181                                                                                                                                                                                                  ;   1432.05;   2124.98;       104
   1492417;1 4124                                                                                                                                                                                                  ;   1471.53;   2087.53;       104
   1492415;1 4125                                                                                                                                                                                                  ;   1490.85;   2103.15;       104
   1488108;1 104                                                                                                                                                                                                   ;    1524.8;   2072.76;       104
   1488107;1 105                                                                                                                                                                                                   ;   1560.09;    2122.7;       104
   1483356;1 862                                                                                                                                                                                                   ;   1210.45;   1765.28;       104
   1483355;1 8985                                                                                                                                                                                                  ;   1197.73;   1752.49;       104
   1479082;1 7436                                                                                                                                                                                                  ;   1458.51;   1996.26;       104
   1485306;1 109                                                                                                                                                                                                   ;   1773.29;   2432.44;       104
   1489353;1 108                                                                                                                                                                                                   ;   1739.33;   2382.75;       104
   1488106;1 106                                                                                                                                                                                                   ;   1611.69;   2198.25;       104
   1489352;1 107                                                                                                                                                                                                   ;   1680.49;   2298.86;       104
   1486173;1 110                                                                                                                                                                                                   ;   1823.75;    2507.1;       104
   1486174;1 112                                                                                                                                                                                                   ;   1826.78;   2520.05;       104
   1486179;1 113                                                                                                                                                                                                   ;   1849.68;    2551.5;       104
   1486208;1 4104                                                                                                                                                                                                  ;   1971.34;   2645.28;       104
   1486187;1 114                                                                                                                                                                                                   ;   1905.21;   2634.49;       104
   1486209;1 4224                                                                                                                                                                                                  ;   1938.51;      2664;       104
  40001234;1 4225                                                                                                                                                                                                  ;      1928;   2670.88;       104
   1486205;1 115                                                                                                                                                                                                   ;   1969.88;   2730.48;       104
  40001242;1 161                                                                                                                                                                                                   ;   2066.61;   2649.27;       104
   1620416;1 124                                                                                                                                                                                                   ;   2001.56;   2692.44;       104
   1486181;1 116                                                                                                                                                                                                   ;   1983.18;   2749.46;       104
   1621472;1 117                                                                                                                                                                                                   ;    2019.9;   2802.44;       104
   1621471;1 34                                                                                                                                                                                                    ;   2036.35;   2838.24;       104
   1621469;1 1328                                                                                                                                                                                                  ;   2018.33;   2847.63;       104
   1621474;1 1337                                                                                                                                                                                                  ;   2034.85;   2884.11;       104
   1621476;1 6055                                                                                                                                                                                                  ;   2051.49;   2926.04;       104
   1621477;1 1338                                                                                                                                                                                                  ;   2077.99;   2985.59;       104
   1621479;1 1339                                                                                                                                                                                                  ;   2082.61;   2998.39;       104
   1632611;1 4103                                                                                                                                                                                                  ;   2093.03;   3026.16;       104
   1632614;1 35                                                                                                                                                                                                    ;   2107.86;   3020.95;       104
   1632621;1 15                                                                                                                                                                                                    ;   2116.11;   3052.09;       104
   1632624;1 1376                                                                                                                                                                                                  ;   2134.19;   3182.55;       104
   1632625;1 1377                                                                                                                                                                                                  ;   2137.14;   3202.76;       104
   1633533;1 1378                                                                                                                                                                                                  ;   2154.58;   3333.01;       104
   1633531;1 1379                                                                                                                                                                                                  ;   2172.91;   3455.16;       104
   1633528;1 1380                                                                                                                                                                                                  ;   2175.86;   3473.83;       104
   1633529;1 1312                                                                                                                                                                                                  ;   2156.26;   3483.41;       104
   1634217;1 1314                                                                                                                                                                                                  ;   2198.61;   3587.84;       104
   1634216;1 1315                                                                                                                                                                                                  ;   2210.59;   3613.55;       104
   1634211;1 1316                                                                                                                                                                                                  ;   2244.69;   3687.24;       104
   1631616;1 1317                                                                                                                                                                                                  ;   2287.05;   3778.96;       104
   1631619;1 1319                                                                                                                                                                                                  ;   2379.25;   3980.51;       104
   1631620;1 1398                                                                                                                                                                                                  ;   2371.96;    3981.2;       104
   1639024;1 1322                                                                                                                                                                                                  ;    2509.7;   4271.88;       104
   1641113;1 1321                                                                                                                                                                                                  ;    2475.9;   4198.91;       104
   1641111;1 1320                                                                                                                                                                                                  ;   2429.98;   4097.24;       104
   1639025;1 1323                                                                                                                                                                                                  ;   2546.56;   4350.65;       104
   1639027;1 1324                                                                                                                                                                                                  ;   2578.53;   4424.96;       104
   1639786;1 1325                                                                                                                                                                                                  ;   2624.04;   4526.39;       104
   1639787;1 1326                                                                                                                                                                                                  ;   2670.03;   4626.93;       104
   1620420;1 158                                                                                                                                                                                                   ;   2237.43;   2514.69;       104
   1620418;1 157                                                                                                                                                                                                   ;   2228.94;   2501.74;       104
   1639776;1 1327                                                                                                                                                                                                  ;      2692;   4688.55;       104
   1639777;1 4178                                                                                                                                                                                                  ;   2701.24;   4719.43;       104
   1639779;1 4179                                                                                                                                                                                                  ;   2716.64;    4742.9;       104
   1639780;1 4180                                                                                                                                                                                                  ;   2721.16;   4741.89;       104
   1640546;1 1329                                                                                                                                                                                                  ;   2744.14;   4787.01;       104
   1637316;1 1330                                                                                                                                                                                                  ;   2777.36;   4857.95;       104
   1637317;1 1331                                                                                                                                                                                                  ;   2813.65;   4934.25;       104
   1637318;1 1332                                                                                                                                                                                                  ;   2816.64;    4944.3;       104
   1644675;1 1335                                                                                                                                                                                                  ;   2879.41;   5093.11;       104
   1644693;1 1334                                                                                                                                                                                                  ;    2875.1;   5069.86;       104
   1644692;1 1333                                                                                                                                                                                                  ;   2845.91;   5007.59;       104
   1644676;1 1336                                                                                                                                                                                                  ;   2907.89;   5150.63;       104
   1619476;1 156                                                                                                                                                                                                   ;   2205.23;   2468.83;       104
   1645206;1 1500                                                                                                                                                                                                  ;   2961.25;   5282.99;       104
   1763372;1 4001                                                                                                                                                                                                  ;   3000.54;   5360.28;       104
   1763320;1 4002                                                                                                                                                                                                  ;    3046.2;   5460.01;       104
   1763964;1 4004                                                                                                                                                                                                  ;   3087.28;    5553.5;       104
   1763963;1 4005                                                                                                                                                                                                  ;   3137.51;   5662.94;       104
   1620424;1 159                                                                                                                                                                                                   ;   2155.95;   2573.31;       104
   1620423;1 160                                                                                                                                                                                                   ;   2163.29;   2582.95;       104
   1620412;1 8719                                                                                                                                                                                                  ;    2149.4;    2591.7;       104
   1764296;1 4006                                                                                                                                                                                                  ;   3188.31;   5771.13;       104
   1764295;1 1399                                                                                                                                                                                                  ;   3222.64;   5850.61;       104
   1761868;1 13                                                                                                                                                                                                    ;   3271.09;   5950.44;       104
   1768455;1 4007                                                                                                                                                                                                  ;   3304.13;   6022.49;       104
  40022773;292                                                                                                                                                                                                     ;   2366.47;   2256.57;       279
   1644677;1 33                                                                                                                                                                                                    ;    2944.9;   5225.51;       104
   1319917;1 953                                                                                                                                                                                                   ;    930.85;   1773.65;       104
   1319904;1 1246                                                                                                                                                                                                  ;    869.04;   1835.64;       104
   1319915;1 466                                                                                                                                                                                                   ;    813.84;    1792.7;       104
   1322981;1 464                                                                                                                                                                                                   ;    702.61;   1706.16;       104
   1318852;1 465                                                                                                                                                                                                   ;    755.99;   1746.79;       104
   1615418;1 135                                                                                                                                                                                                   ;    2345.7;    2268.4;       104
   1615421;1 136                                                                                                                                                                                                   ;   2374.15;   2287.44;       104
   1615422;1 1                                                                                                                                                                                                     ;   2391.81;   2264.78;       104
    118208;1 4172                                                                                                                                                                                                  ;    -197.3;    1975.6;       104
    118204;1 38                                                                                                                                                                                                    ;   -214.94;   1949.54;       104
    118200;1 1496                                                                                                                                                                                                  ;    -75.29;   1877.31;       104
    118202;1 1497                                                                                                                                                                                                  ;   -151.61;   1910.79;       104
    118206;1 17                                                                                                                                                                                                    ;   -218.61;   1944.01;       104
  40041931;267-98                                                                                                                                                                                                  ;   3207.39;   6007.87;       111
  40067074;1 8041                                                                                                                                                                                                  ;   2269.52;   2370.92;       104
  40050790;1 1318                                                                                                                                                                                                  ;   2336.15;   3891.38;       104
  40050791;1 1397                                                                                                                                                                                                  ;   2333.11;   3893.27;       104
  40050893;1 4985                                                                                                                                                                                                  ;   2162.47;   3498.66;       104
  40050887;1 4987                                                                                                                                                                                                  ;   2240.65;   3678.66;       104
  40055869;1 8004                                                                                                                                                                                                  ;   2026.45;   2842.55;       104
  40055884;1 8008                                                                                                                                                                                                  ;   2094.77;   3025.52;       104
  40072106;800                                                                                                                                                                                                     ;   -214.02;   2005.39;       279
  40118376;1 9282                                                                                                                                                                                                  ;   1443.63;   1981.83;       104
